gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
5104646297	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/479690193/original.jpeg	https://www.inaturalist.org/photos/479690193					2025-03-25T17:35:54Z	Claire		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Claire
5104646297	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/479690227/original.jpeg	https://www.inaturalist.org/photos/479690227					2025-03-25T17:35:55Z	Claire		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Claire
5104646297	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/479690268/original.jpeg	https://www.inaturalist.org/photos/479690268					2025-03-25T17:35:56Z	Claire		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Claire
5104634299	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/479667265/original.jpg	https://www.inaturalist.org/photos/479667265					2025-03-25T20:01:17Z	Hazel Squalian		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Hazel Squalian
5104634299	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/479667296/original.jpg	https://www.inaturalist.org/photos/479667296					2025-03-25T20:01:17Z	Hazel Squalian		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Hazel Squalian
5104634299	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/479667324/original.jpg	https://www.inaturalist.org/photos/479667324					2025-03-25T20:01:17Z	Hazel Squalian		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Hazel Squalian
5104634299	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/479667198/original.jpg	https://www.inaturalist.org/photos/479667198					2025-03-25T20:01:17Z	Hazel Squalian		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Hazel Squalian
5104634299	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/479667235/original.jpg	https://www.inaturalist.org/photos/479667235					2025-03-25T20:01:17Z	Hazel Squalian		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Hazel Squalian
5104593475	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/478514699/original.jpg	https://www.inaturalist.org/photos/478514699					2025-03-21T00:18:28Z	averycummins		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	averycummins
5104532023	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/478361023/original.jpeg	https://www.inaturalist.org/photos/478361023					2025-03-20T18:44:12Z	nocomment		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	nocomment
5104436498	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/478183550/original.jpeg	https://www.inaturalist.org/photos/478183550					2025-02-24T20:40:39Z	Sean Daniels		iNaturalist	http://creativecommons.org/licenses/by-nc-sa/4.0/	Sean Daniels
5104435339	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/477868631/original.jpeg	https://www.inaturalist.org/photos/477868631					2020-06-28T20:32:50Z	Terry Coomber		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Terry Coomber
5104435339	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/477868632/original.jpeg	https://www.inaturalist.org/photos/477868632					2020-06-28T20:32:33Z	Terry Coomber		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Terry Coomber
5104435339	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/477868623/original.jpeg	https://www.inaturalist.org/photos/477868623					2020-06-28T20:32:27Z	Terry Coomber		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Terry Coomber
5104297129	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/465996858/original.jpeg	https://www.inaturalist.org/photos/465996858					2025-01-25T19:23:42Z	Brian Starzomski		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Brian Starzomski
5104243126	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/333801370/original.jpeg	https://www.inaturalist.org/photos/333801370					2023-05-03T17:42:44Z	Finn McGhee		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Finn McGhee
5104241040	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/334835376/original.jpeg	https://www.inaturalist.org/photos/334835376					2023-05-10T19:35:06Z	Finn McGhee		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Finn McGhee
5104235821	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/262972127/original.jpeg	https://www.inaturalist.org/photos/262972127					2023-03-25T17:57:35Z	Aiva Noringseth		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Aiva Noringseth
5104235821	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/262972073/original.jpeg	https://www.inaturalist.org/photos/262972073					2023-03-25T17:57:25Z	Aiva Noringseth		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Aiva Noringseth
5104235821	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/262972100/original.jpeg	https://www.inaturalist.org/photos/262972100					2023-03-25T17:57:33Z	Aiva Noringseth		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Aiva Noringseth
5088075117	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/476757369/original.jpg	https://www.inaturalist.org/photos/476757369					2025-03-15T00:12:43Z	Aiva Noringseth		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Aiva Noringseth
5088074246	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/477114031/original.jpg	https://www.inaturalist.org/photos/477114031					2025-03-16T20:28:23Z	Sachi Snively		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sachi Snively
5088074246	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/477116003/original.jpeg	https://www.inaturalist.org/photos/477116003					2025-03-16T19:38:27Z	Sachi Snively		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sachi Snively
5088074246	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/477114088/original.jpg	https://www.inaturalist.org/photos/477114088					2025-03-16T20:28:23Z	Sachi Snively		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sachi Snively
5088035006	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/476004364/original.jpeg	https://www.inaturalist.org/photos/476004364					2025-03-10T16:20:32Z	FreckLes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	FreckLes
5088035006	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/476004380/original.jpeg	https://www.inaturalist.org/photos/476004380					2025-03-10T16:21:04Z	FreckLes		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	FreckLes
5087871617	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/475840189/original.jpeg	https://www.inaturalist.org/photos/475840189					2025-03-11T15:43:48Z	Sachi Snively		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sachi Snively
5087871617	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/475840197/original.jpeg	https://www.inaturalist.org/photos/475840197					2025-03-11T15:43:44Z	Sachi Snively		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sachi Snively
5087780009	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/476032075/original.jpg	https://www.inaturalist.org/photos/476032075					2025-03-03T01:18:43Z	Joanne Siderius		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Joanne Siderius
5087734012	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/474673537/original.jpeg	https://www.inaturalist.org/photos/474673537					2025-03-06T20:28:37Z	Paul Foth		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Paul Foth
5087658459	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/475206969/original.jpg	https://www.inaturalist.org/photos/475206969					2024-08-28T02:32:35Z	Maleen Mund		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Maleen Mund
5087658459	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/475206964/original.jpg	https://www.inaturalist.org/photos/475206964					2024-08-28T02:32:33Z	Maleen Mund		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Maleen Mund
5087658459	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/475206968/original.jpg	https://www.inaturalist.org/photos/475206968					2024-08-28T02:32:34Z	Maleen Mund		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Maleen Mund
5087658459	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/475206981/original.jpg	https://www.inaturalist.org/photos/475206981					2024-08-28T02:32:46Z	Maleen Mund		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Maleen Mund
5087658459	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/475206977/original.jpg	https://www.inaturalist.org/photos/475206977					2024-08-28T02:32:37Z	Maleen Mund		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Maleen Mund
5087606626	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/474580364/original.jpg	https://www.inaturalist.org/photos/474580364					2025-03-06T18:28:35Z	leafystars		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	leafystars
5087563688	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/474232777/original.jpeg	https://www.inaturalist.org/photos/474232777					2021-08-13T09:41:05Z	iodanem		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	iodanem
5087543335	Sound	audio/mp4	https://static.inaturalist.org/sounds/1324105.m4a?1741220934	https://www.inaturalist.org/sounds/1324105					2025-03-06T00:28:54Z	Sean Vanderluit		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sean Vanderluit
5087504515	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/473552875/original.jpg	https://www.inaturalist.org/photos/473552875					2025-03-02T00:08:56Z	sophiaj1666		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sophiaj1666
5087504515	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/473552871/original.jpg	https://www.inaturalist.org/photos/473552871					2025-03-02T00:08:56Z	sophiaj1666		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sophiaj1666
5087504515	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/473552883/original.jpg	https://www.inaturalist.org/photos/473552883					2025-03-02T00:08:56Z	sophiaj1666		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	sophiaj1666
5087454670	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/473271915/original.jpeg	https://www.inaturalist.org/photos/473271915					2025-02-28T23:12:10Z	Paul Foth		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Paul Foth
5087391910	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/473677250/original.jpg	https://www.inaturalist.org/photos/473677250					2025-03-01T20:21:28Z	Ari Kestrel		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ari Kestrel
5087350733	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/473288484/original.jpeg	https://www.inaturalist.org/photos/473288484					2025-03-01T01:48:41Z	heather-magpie		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	heather-magpie
5087120070	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/467192366/original.jpeg	https://www.inaturalist.org/photos/467192366					2025-01-29T22:30:30Z	moemeikle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	moemeikle
5087120070	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/467192376/original.jpeg	https://www.inaturalist.org/photos/467192376					2025-01-29T22:30:21Z	moemeikle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	moemeikle
5087120070	Sound	audio/mp4	https://static.inaturalist.org/sounds/1296872.m4a?1738350666	https://www.inaturalist.org/sounds/1296872					2025-01-31T19:11:06Z	moemeikle		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	moemeikle
5087113429	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/452510944/original.jpeg	https://www.inaturalist.org/photos/452510944					2017-08-05T05:43:23Z	Dominic Tinner		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Dominic Tinner
5087069793	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/422483224/original.jpeg	https://www.inaturalist.org/photos/422483224					2024-08-23T01:33:56Z	Ian Adams		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Ian Adams
5087069793	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/422483195/original.jpeg	https://www.inaturalist.org/photos/422483195					2024-08-23T01:33:51Z	Ian Adams		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Ian Adams
5087054257	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/439134069/original.jpeg	https://www.inaturalist.org/photos/439134069					2024-10-06T20:55:41Z	bene2024		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	bene2024
5087001875	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/370488897/original.jpeg	https://www.inaturalist.org/photos/370488897					2024-03-28T23:10:53Z	Aiva Noringseth		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Aiva Noringseth
5087001875	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/370489821/original.jpg	https://www.inaturalist.org/photos/370489821					2024-03-28T23:10:49Z	Aiva Noringseth		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Aiva Noringseth
5087001875	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/370488868/original.jpeg	https://www.inaturalist.org/photos/370488868					2024-03-28T23:10:54Z	Aiva Noringseth		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Aiva Noringseth
5087001875	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/370489816/original.jpeg	https://www.inaturalist.org/photos/370489816					2024-03-28T23:10:50Z	Aiva Noringseth		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Aiva Noringseth
5087001875	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/370488779/original.jpeg	https://www.inaturalist.org/photos/370488779					2024-03-28T23:10:49Z	Aiva Noringseth		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Aiva Noringseth
5087001875	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/370488775/original.jpeg	https://www.inaturalist.org/photos/370488775					2024-03-28T23:10:52Z	Aiva Noringseth		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Aiva Noringseth
5086984347	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/312399803/original.jpeg	https://www.inaturalist.org/photos/312399803					2023-08-17T16:33:08Z	Creature_Librarian		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Creature_Librarian
5077077307	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/472088453/original.jpg	https://www.inaturalist.org/photos/472088453					2025-02-23T19:09:48Z	Sachi Snively		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sachi Snively
5077077307	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/472120374/original.jpeg	https://www.inaturalist.org/photos/472120374					2025-02-23T19:16:17Z	Sachi Snively		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sachi Snively
5077062192	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/472402698/original.jpg	https://www.inaturalist.org/photos/472402698					2025-02-14T22:15:04Z	Kalvin Chan		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Kalvin Chan
5077052221	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/472075771/original.jpg	https://www.inaturalist.org/photos/472075771					2025-02-23T15:49:03Z	Ella White		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ella White
5077052221	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/472075752/original.jpg	https://www.inaturalist.org/photos/472075752					2025-02-23T15:49:03Z	Ella White		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Ella White
5077019709	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/471883872/original.jpg	https://www.inaturalist.org/photos/471883872					2025-02-17T21:29:27Z	Megan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Megan
5076988673	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/471875072/original.jpg	https://www.inaturalist.org/photos/471875072					2025-02-22T20:52:12Z	capybara_gal		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	capybara_gal
5076962957	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/471579581/original.jpeg	https://www.inaturalist.org/photos/471579581					2024-07-19T13:52:48Z	Pierre-Louis Stenger		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Pierre-Louis Stenger
5076916614	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/471096770/original.jpg	https://www.inaturalist.org/photos/471096770					2025-02-18T20:02:23Z	Sean Vanderluit		iNaturalist	http://creativecommons.org/licenses/by-nc-nd/4.0/	Sean Vanderluit
5076886521	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/399685824/original.jpg	https://www.inaturalist.org/photos/399685824					2024-06-25T18:37:09Z	Jenny Feick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jenny Feick
5076886521	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/399685807/original.jpg	https://www.inaturalist.org/photos/399685807					2024-06-25T18:37:09Z	Jenny Feick		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Jenny Feick
5076856731	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/471108291/original.jpeg	https://www.inaturalist.org/photos/471108291					2025-02-18T21:47:43Z	tlells		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tlells
5076856731	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/471108287/original.jpeg	https://www.inaturalist.org/photos/471108287					2025-02-18T21:46:25Z	tlells		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tlells
5076856731	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/471108293/original.jpeg	https://www.inaturalist.org/photos/471108293					2025-02-18T21:46:27Z	tlells		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	tlells
5076827703	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/423210138/original.jpg	https://www.inaturalist.org/photos/423210138					2024-08-18T23:45:26Z	John D Reynolds		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	John D Reynolds
5076771811	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/274729602/original.jpg	https://www.inaturalist.org/photos/274729602					2023-04-30T23:23:09Z	champagnejain		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	champagnejain
5069989585	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/470003238/original.jpeg	https://www.inaturalist.org/photos/470003238					2025-02-11T23:03:44Z	jrossmunro		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jrossmunro
5069989585	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/470003623/original.jpeg	https://www.inaturalist.org/photos/470003623					2025-02-11T23:03:49Z	jrossmunro		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jrossmunro
5069989585	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/470003624/original.jpeg	https://www.inaturalist.org/photos/470003624					2025-02-11T23:03:46Z	jrossmunro		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	jrossmunro
5069941233	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/470571874/original.jpg	https://www.inaturalist.org/photos/470571874					2025-02-09T01:15:59Z	Nathan Earley		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nathan Earley
5069941233	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/470571872/original.jpg	https://www.inaturalist.org/photos/470571872					2025-02-09T01:15:54Z	Nathan Earley		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nathan Earley
5069941233	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/470571871/original.jpg	https://www.inaturalist.org/photos/470571871					2025-02-09T01:15:52Z	Nathan Earley		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Nathan Earley
5069893111	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/470146282/original.jpeg	https://www.inaturalist.org/photos/470146282					2025-02-14T18:55:37Z	Noah How		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Noah How
5069893111	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/470146288/original.jpeg	https://www.inaturalist.org/photos/470146288					2025-02-14T18:55:57Z	Noah How		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Noah How
5069893111	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/470146266/original.jpeg	https://www.inaturalist.org/photos/470146266					2025-02-14T18:55:31Z	Noah How		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Noah How
5069893111	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/470146257/original.jpeg	https://www.inaturalist.org/photos/470146257					2025-02-14T18:55:28Z	Noah How		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Noah How
5069848351	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/468671483/original.jpg	https://www.inaturalist.org/photos/468671483					2024-08-20T02:29:35Z	Chia aka Cory Chiappone		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chia aka Cory Chiappone
5069848351	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/468671478/original.jpg	https://www.inaturalist.org/photos/468671478					2024-08-20T02:29:34Z	Chia aka Cory Chiappone		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chia aka Cory Chiappone
5069820374	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/469323850/original.jpeg	https://www.inaturalist.org/photos/469323850					2025-02-08T22:01:35Z	Rootz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Rootz
5069820374	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/469250928/original.jpeg	https://www.inaturalist.org/photos/469250928					2025-02-08T22:01:42Z	Rootz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Rootz
5069820374	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/469250853/original.jpeg	https://www.inaturalist.org/photos/469250853					2025-02-08T22:01:30Z	Rootz		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Rootz
5069738783	Sound	audio/mp4	https://static.inaturalist.org/sounds/620384.m4a?1679441995	https://www.inaturalist.org/sounds/620384					2023-03-21T23:39:55Z	Miranda		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Miranda
5064006830	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/469158306/original.jpg	https://www.inaturalist.org/photos/469158306					2025-02-09T20:37:23Z	dickcannings		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	dickcannings
5063989001	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/468729106/original.jpg	https://www.inaturalist.org/photos/468729106					2025-02-07T22:07:11Z	kkre		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kkre
5063989001	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/468729091/original.jpg	https://www.inaturalist.org/photos/468729091					2025-02-07T22:07:11Z	kkre		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kkre
5063989001	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/468729082/original.jpg	https://www.inaturalist.org/photos/468729082					2025-02-07T22:07:11Z	kkre		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	kkre
5063783937	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/468011199/original.jpg	https://www.inaturalist.org/photos/468011199					2024-08-17T19:26:17Z	Chia aka Cory Chiappone		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chia aka Cory Chiappone
5063771993	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/467611338/original.jpg	https://www.inaturalist.org/photos/467611338					2025-02-01T21:38:09Z	Zac Cota		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Zac Cota
5063762463	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/467478110/original.jpg	https://www.inaturalist.org/photos/467478110					2025-02-01T22:21:45Z	Zac Cota		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Zac Cota
5063750647	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/467545250/original.jpeg	https://www.inaturalist.org/photos/467545250					2024-09-28T00:00:00Z	Brendan Doogan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Brendan Doogan
5063727552	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/467545155/original.jpeg	https://www.inaturalist.org/photos/467545155					2024-09-28T00:00:00Z	Brendan Doogan		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Brendan Doogan
5063701399	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/1296280.wav?1738285441	https://www.inaturalist.org/sounds/1296280					2025-01-31T01:04:01Z	Liam Steele		iNaturalist	http://creativecommons.org/licenses/by/4.0/	Liam Steele
5063669297	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/467428170/original.jpeg	https://www.inaturalist.org/photos/467428170					2024-08-15T19:22:26Z	Chia aka Cory Chiappone		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chia aka Cory Chiappone
5063614056	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/466948092/original.jpeg	https://www.inaturalist.org/photos/466948092					2024-08-14T16:09:45Z	Chia aka Cory Chiappone		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chia aka Cory Chiappone
5063605011	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/466933572/original.jpeg	https://www.inaturalist.org/photos/466933572					2024-08-14T15:49:54Z	Chia aka Cory Chiappone		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chia aka Cory Chiappone
5063605011	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/466933600/original.jpeg	https://www.inaturalist.org/photos/466933600					2024-08-14T15:48:18Z	Chia aka Cory Chiappone		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Chia aka Cory Chiappone
